ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Essentials,Balanced,Full,Notes
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.did.not.run.the.automatic.shutdown.executable.for.application.pool,Rule,WAS did not run the automatic shutdown executable for application pool,,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPVirtualServer.SMTPVirtualServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule,,Enabled,bool,onEssentialMonitoring,TRUE,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPVirtualServer.SMTPVirtualServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPVirtualServer.SMTPVirtualServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPVirtualServer.SMTPVirtualServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Worker.process.serving.the.application.pool.is.no.longer.trusted.by.WAS,Rule,Worker process serving the application pool is no longer trusted by WAS,,Enabled,bool,onEssentialMonitoring,TRUE,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Worker.process.serving.the.application.pool.is.no.longer.trusted.by.WAS,Rule,Worker process serving the application pool is no longer trusted by WAS,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Worker.process.serving.the.application.pool.is.no.longer.trusted.by.WAS,Rule,Worker process serving the application pool is no longer trusted by WAS,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FTPServer.FTPServiceBytesSentSec.Collection,Rule,FTP Service\Bytes Sent/sec (Total) Performance Rule,,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FTPServer.FTPServiceBytesSentSec.Collection,Rule,FTP Service\Bytes Sent/sec (Total) Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FTPServer.FTPServiceBytesSentSec.Collection,Rule,FTP Service\Bytes Sent/sec (Total) Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FTPServer.FTPServiceBytesSentSec.Collection,Rule,FTP Service\Bytes Sent/sec (Total) Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WWW.service.failed.to.configure.the.logging.properties.for.the.HTTP.control.channel,Rule,WWW service failed to configure the logging properties for the HTTP control channel,,Enabled,bool,onEssentialMonitoring,TRUE,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WWW.service.failed.to.configure.the.logging.properties.for.the.HTTP.control.channel,Rule,WWW service failed to configure the logging properties for the HTTP control channel,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WWW.service.failed.to.configure.the.logging.properties.for.the.HTTP.control.channel,Rule,WWW service failed to configure the logging properties for the HTTP control channel,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Application.pool.worker.process.terminated.unexpectedly,Rule,Application Pool worker process terminated unexpectedly,,Enabled,bool,onEssentialMonitoring,TRUE,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Application.pool.worker.process.terminated.unexpectedly,Rule,Application Pool worker process terminated unexpectedly,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Application.pool.worker.process.terminated.unexpectedly,Rule,Application Pool worker process terminated unexpectedly,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.HTTP.Server.could.not.initialize.its.security,Rule,HTTP Server could not initialize its security,,Enabled,bool,onEssentialMonitoring,TRUE,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.HTTP.Server.could.not.initialize.its.security,Rule,HTTP Server could not initialize its security,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.HTTP.Server.could.not.initialize.its.security,Rule,HTTP Server could not initialize its security,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebSite.WebServiceBytesTotalSec.Collection,Rule,Web Service\Bytes Total/sec Performance Rule,,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebSite.WebServiceBytesTotalSec.Collection,Rule,Web Service\Bytes Total/sec Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebSite.WebServiceBytesTotalSec.Collection,Rule,Web Service\Bytes Total/sec Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebSite.WebServiceBytesTotalSec.Collection,Rule,Web Service\Bytes Total/sec Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.failed.to.issue.recycle.request.to.application.pool,Rule,WAS failed to issue recycle request to application pool,,Enabled,bool,onEssentialMonitoring,FALSE,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.failed.to.issue.recycle.request.to.application.pool,Rule,WAS failed to issue recycle request to application pool,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.failed.to.issue.recycle.request.to.application.pool,Rule,WAS failed to issue recycle request to application pool,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacyFTPSite.FTPServiceBytesSentSec.Collection,Rule,FTP Service\Bytes Sent/sec Performance Rule,,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacyFTPSite.FTPServiceBytesSentSec.Collection,Rule,FTP Service\Bytes Sent/sec Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacyFTPSite.FTPServiceBytesSentSec.Collection,Rule,FTP Service\Bytes Sent/sec Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacyFTPSite.FTPServiceBytesSentSec.Collection,Rule,FTP Service\Bytes Sent/sec Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WWW.service.failed.to.properly.configure.the.load.balancer.capabilities.on.application.pool,Rule,WWW service failed to properly configure the load balancer capabilities on application pool,,Enabled,bool,onEssentialMonitoring,TRUE,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WWW.service.failed.to.properly.configure.the.load.balancer.capabilities.on.application.pool,Rule,WWW service failed to properly configure the load balancer capabilities on application pool,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WWW.service.failed.to.properly.configure.the.load.balancer.capabilities.on.application.pool,Rule,WWW service failed to properly configure the load balancer capabilities on application pool,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.encountered.a.failure.requesting.IIS.configuration.store.change.notifications,Rule,WAS encountered a failure requesting IIS configuration store change notifications,,Enabled,bool,onEssentialMonitoring,TRUE,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.encountered.a.failure.requesting.IIS.configuration.store.change.notifications,Rule,WAS encountered a failure requesting IIS configuration store change notifications,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.encountered.a.failure.requesting.IIS.configuration.store.change.notifications,Rule,WAS encountered a failure requesting IIS configuration store change notifications,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FailedToPerformIISComponentDiscoveryDueInsufficientPrivs,Rule,IIS component discovery failed due to insufficient privileges,,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FailedToPerformIISComponentDiscoveryDueInsufficientPrivs,Rule,IIS component discovery failed due to insufficient privileges,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FailedToPerformIISComponentDiscoveryDueInsufficientPrivs,Rule,IIS component discovery failed due to insufficient privileges,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Application.pool.has.an.IdleTimeout.equal.to.or.greater.than.the.PeriodicRestart.time,Rule,Application Pool has an IdleTimeout equal to or greater than the PeriodicRestart time,,Enabled,bool,onEssentialMonitoring,TRUE,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Application.pool.has.an.IdleTimeout.equal.to.or.greater.than.the.PeriodicRestart.time,Rule,Application Pool has an IdleTimeout equal to or greater than the PeriodicRestart time,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Application.pool.has.an.IdleTimeout.equal.to.or.greater.than.the.PeriodicRestart.time,Rule,Application Pool has an IdleTimeout equal to or greater than the PeriodicRestart time,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FailedToPerformFTPServerDiscovery,Rule,Failed to perform FTP server discovery,,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FailedToPerformFTPServerDiscovery,Rule,Failed to perform FTP server discovery,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FailedToPerformFTPServerDiscovery,Rule,Failed to perform FTP server discovery,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WWW.Service.failed.to.configure.the.HTTP.SYS.control.channel.property,Rule,WWW Service failed to configure the HTTP.SYS control channel property,,Enabled,bool,onEssentialMonitoring,FALSE,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WWW.Service.failed.to.configure.the.HTTP.SYS.control.channel.property,Rule,WWW Service failed to configure the HTTP.SYS control channel property,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WWW.Service.failed.to.configure.the.HTTP.SYS.control.channel.property,Rule,WWW Service failed to configure the HTTP.SYS control channel property,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacyFTPSite.FTPServiceBytesTotalSec.Collection,Rule,FTP Service\Bytes Total/sec Performance Rule,,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacyFTPSite.FTPServiceBytesTotalSec.Collection,Rule,FTP Service\Bytes Total/sec Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacyFTPSite.FTPServiceBytesTotalSec.Collection,Rule,FTP Service\Bytes Total/sec Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacyFTPSite.FTPServiceBytesTotalSec.Collection,Rule,FTP Service\Bytes Total/sec Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacyFTPServer.FTPServiceBytesTotalSec.Collection,Rule,FTP Service\Bytes Total/sec (Total) Performance Rule,,Enabled,bool,onEssentialMonitoring,TRUE,TRUE,TRUE,
