ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Balanced,Essentials,Full,Notes
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Module.has.an.invalid.precondition,Rule,Module has an invalid precondition,Module has an invalid precondition,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.The.server.was.unable.to.allocate.a.buffer.to.read.a.file,Rule,The server was unable to allocate a buffer to read a file,The server was unable to allocate a buffer to read a file,Enabled,bool,TRUE,FALSE,FALSE,,Reduced alerting for both Essentials and Balanced configurations
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.The.server.was.unable.to.allocate.a.buffer.to.read.a.file,Rule,The server was unable to allocate a buffer to read a file,The server was unable to allocate a buffer to read a file,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.The.server.was.unable.to.allocate.a.buffer.to.read.a.file,Rule,The server was unable to allocate a buffer to read a file,The server was unable to allocate a buffer to read a file,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Job.object.associated.with.the.application.pool.encountered.an.error,Rule,Job object associated with the application pool encountered an error,Job object associated with the application pool encountered an error,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Job.object.associated.with.the.application.pool.encountered.an.error,Rule,Job object associated with the application pool encountered an error,Job object associated with the application pool encountered an error,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Job.object.associated.with.the.application.pool.encountered.an.error,Rule,Job object associated with the application pool encountered an error,Job object associated with the application pool encountered an error,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.The.HTTP.server.encountered.an.error.processing.the.server.side.include.file,Rule,The HTTP server encountered an error processing the server side include file,The HTTP server encountered an error processing the server side include file,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.The.HTTP.server.encountered.an.error.processing.the.server.side.include.file,Rule,The HTTP server encountered an error processing the server side include file,The HTTP server encountered an error processing the server side include file,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.The.HTTP.server.encountered.an.error.processing.the.server.side.include.file,Rule,The HTTP server encountered an error processing the server side include file,The HTTP server encountered an error processing the server side include file,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.The.directory.specified.for.caching.compressed.content.is.invalid,Rule,The directory specified for caching compressed content is invalid,The directory specified for caching compressed content is invalid,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.The.directory.specified.for.caching.compressed.content.is.invalid,Rule,The directory specified for caching compressed content is invalid,The directory specified for caching compressed content is invalid,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.The.directory.specified.for.caching.compressed.content.is.invalid,Rule,The directory specified for caching compressed content is invalid,The directory specified for caching compressed content is invalid,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FailedToPerformFTPSiteDiscovery,Rule,Failed to perform FTP site discovery,Failed to perform FTP site discovery,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FailedToPerformFTPSiteDiscovery,Rule,Failed to perform FTP site discovery,Failed to perform FTP site discovery,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FailedToPerformFTPSiteDiscovery,Rule,Failed to perform FTP site discovery,Failed to perform FTP site discovery,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ActiveServerPagesRequestsNotFound.Collection,Rule,Active Server Pages\Requests Not Found Performance Rule,Active Server Pages\Requests Not Found Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ActiveServerPagesRequestsNotFound.Collection,Rule,Active Server Pages\Requests Not Found Performance Rule,Active Server Pages\Requests Not Found Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ActiveServerPagesRequestsNotFound.Collection,Rule,Active Server Pages\Requests Not Found Performance Rule,Active Server Pages\Requests Not Found Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ActiveServerPagesRequestsNotFound.Collection,Rule,Active Server Pages\Requests Not Found Performance Rule,Active Server Pages\Requests Not Found Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceBytesSentSec.Collection,Rule,Web Service\Bytes Sent/sec Performance Rule,Web Service\Bytes Sent/sec Performance Rule,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceBytesSentSec.Collection,Rule,Web Service\Bytes Sent/sec Performance Rule,Web Service\Bytes Sent/sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceBytesSentSec.Collection,Rule,Web Service\Bytes Sent/sec Performance Rule,Web Service\Bytes Sent/sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceBytesSentSec.Collection,Rule,Web Service\Bytes Sent/sec Performance Rule,Web Service\Bytes Sent/sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Worker.process.serving.an.application.pool.reported.a.failure,Rule,Worker process serving an application pool reported a failure,Worker process serving an application pool reported a failure,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Worker.process.serving.an.application.pool.reported.a.failure,Rule,Worker process serving an application pool reported a failure,Worker process serving an application pool reported a failure,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Worker.process.serving.an.application.pool.reported.a.failure,Rule,Worker process serving an application pool reported a failure,Worker process serving an application pool reported a failure,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPVirtualServer.SMTPVirtualServerMessagesReceivedSec.Collection,Rule,SMTP Server\Messages Received/Sec Performance Rule,SMTP Server\Messages Received/Sec Performance Rule,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPVirtualServer.SMTPVirtualServerMessagesReceivedSec.Collection,Rule,SMTP Server\Messages Received/Sec Performance Rule,SMTP Server\Messages Received/Sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPVirtualServer.SMTPVirtualServerMessagesReceivedSec.Collection,Rule,SMTP Server\Messages Received/Sec Performance Rule,SMTP Server\Messages Received/Sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPVirtualServer.SMTPVirtualServerMessagesReceivedSec.Collection,Rule,SMTP Server\Messages Received/Sec Performance Rule,SMTP Server\Messages Received/Sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerMessageBytesSentSec.Collection,Rule,SMTP Server\Message Bytes Sent/Sec Performance Rule,SMTP Server\Message Bytes Sent/Sec Performance Rule,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerMessageBytesSentSec.Collection,Rule,SMTP Server\Message Bytes Sent/Sec Performance Rule,SMTP Server\Message Bytes Sent/Sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerMessageBytesSentSec.Collection,Rule,SMTP Server\Message Bytes Sent/Sec Performance Rule,SMTP Server\Message Bytes Sent/Sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerMessageBytesSentSec.Collection,Rule,SMTP Server\Message Bytes Sent/Sec Performance Rule,SMTP Server\Message Bytes Sent/Sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FailedToFindSiteWhileAttemptingToRetrieveState,Rule,Failed to find site while attempting to retrieve state,Failed to find site while attempting to retrieve state,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FailedToFindSiteWhileAttemptingToRetrieveState,Rule,Failed to find site while attempting to retrieve state,Failed to find site while attempting to retrieve state,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FailedToFindSiteWhileAttemptingToRetrieveState,Rule,Failed to find site while attempting to retrieve state,Failed to find site while attempting to retrieve state,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WAS.failed.to.create.application.pool,Rule,WAS failed to create application pool,WAS failed to create application pool,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WAS.failed.to.create.application.pool,Rule,WAS failed to create application pool,WAS failed to create application pool,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WAS.failed.to.create.application.pool,Rule,WAS failed to create application pool,WAS failed to create application pool,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WAS.did.not.run.the.automatic.shutdown.executable.for.application.pool,Rule,WAS did not run the automatic shutdown executable for application pool,WAS did not run the automatic shutdown executable for application pool,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WAS.did.not.run.the.automatic.shutdown.executable.for.application.pool,Rule,WAS did not run the automatic shutdown executable for application pool,WAS did not run the automatic shutdown executable for application pool,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WAS.did.not.run.the.automatic.shutdown.executable.for.application.pool,Rule,WAS did not run the automatic shutdown executable for application pool,WAS did not run the automatic shutdown executable for application pool,Severity,int,2,,,,
