ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,AvailabilityOnly,Summary,SummaryOpsDBOnly,DefaultOpsDBOnly,DefaultDWHFull,Notes
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.DiskSortsRate,Rule,Disk Sorts Rate,Collect the number of disk sorts per hour and stores it in the datawarehouse.,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.DiskSortsRate,Rule,Disk Sorts Rate,Collect the number of disk sorts per hour and stores it in the datawarehouse.,CollectToDW,bool,FALSE,,,,,TRUE,
NiCE.Oracle.X,NiCE.Oracle.X.Database.Group.Discovery,Discovery,Oracle Database Group Discovery (UNIX/Linux),Discover the Group of Oracle Databases.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.DispBusyPrct,Rule,Dispatcher Busy,Collect dispatcher busy percentage.,CollectToDW,bool,FALSE,,,,,TRUE,
NiCE.Oracle.X,NiCE.Oracle.X.Datafile.Discovery,Discovery,Oracle Datafile Discovery (UNIX/Linux),Discover the Oracle Datafile on a UNIX/Linux Computer.,Enabled,bool,TRUE,,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.DispBusyPrct,Rule,Dispatcher Busy,Collect dispatcher busy percentage.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.DispBusyPrct,Rule,Dispatcher Busy,Collect dispatcher busy percentage.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.DispBusyPrct,Rule,Dispatcher Busy,Collect dispatcher busy percentage.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.DispBusyPrct,Rule,Dispatcher Busy,Collect dispatcher busy percentage.,IntervalSeconds,string,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.DispBusyPrct,Rule,Dispatcher Busy,Collect dispatcher busy percentage.,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.FlashRecAreFullPct,Rule,Fast Recovery Area: Percent Full,Collect the fast recovery area percentage disk full and stores it in the datawarehouse.,IntervalSeconds,string,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.FlashRecAreFullPct,Rule,Fast Recovery Area: Percent Full,Collect the fast recovery area percentage disk full and stores it in the datawarehouse.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.FlashRecAreFullPct,Rule,Fast Recovery Area: Percent Full,Collect the fast recovery area percentage disk full and stores it in the datawarehouse.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.FlashRecAreFullPct,Rule,Fast Recovery Area: Percent Full,Collect the fast recovery area percentage disk full and stores it in the datawarehouse.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.FlashRecAreFullPct,Rule,Fast Recovery Area: Percent Full,Collect the fast recovery area percentage disk full and stores it in the datawarehouse.,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.FlashRecAreFullPct,Rule,Fast Recovery Area: Percent Full,Collect the fast recovery area percentage disk full and stores it in the datawarehouse.,CollectToDW,bool,TRUE,,,FALSE,FALSE,,
NiCE.Oracle.X,NiCE.Oracle.X.DG.Discovery,Discovery,Oracle DG Discovery (UNIX/Linux),Discover the Oracle DG on a UNIX/Linux Computer.,Enabled,bool,TRUE,,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.HealthyTSFreePercentSummary,Rule,Healthy Tablespace Free Summary (Percent),Collect healthy tablespace free summary information in percent (internal threshold).,CollectToDW,bool,FALSE,,,,,TRUE,
NiCE.Oracle.X,NiCE.Oracle.X.DG.Group.Discovery,Discovery,Oracle DG Group Discovery (UNIX/Linux),Discover the Group of Computers with Oracle DG installed.,Enabled,bool,TRUE,,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.HealthyTSFreePercentSummary,Rule,Healthy Tablespace Free Summary (Percent),Collect healthy tablespace free summary information in percent (internal threshold).,IntervalSeconds,string,14400,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.HealthyTSFreePercentSummary,Rule,Healthy Tablespace Free Summary (Percent),Collect healthy tablespace free summary information in percent (internal threshold).,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.HealthyTSFreePercentSummary,Rule,Healthy Tablespace Free Summary (Percent),Collect healthy tablespace free summary information in percent (internal threshold).,SyncTime,string,00:37,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.HealthyTSFreePercentSummary,Rule,Healthy Tablespace Free Summary (Percent),Collect healthy tablespace free summary information in percent (internal threshold).,ProviderName,string,ORAMP_AsyncProvider3,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.HealthyTSFreePercentSummary,Rule,Healthy Tablespace Free Summary (Percent),Collect healthy tablespace free summary information in percent (internal threshold).,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.InstanceStatus,Rule,Oracle Instance Status,Collect the status of the instance.,CollectToDW,bool,FALSE,,,,,TRUE,
NiCE.Oracle.X,NiCE.Oracle.X.Install.License.L,Rule,"Install License (Oracle MP, Linux)",Install the NiCE License on a Linux Computer.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.InstanceStatus,Rule,Oracle Instance Status,Collect the status of the instance.,ProviderName,string,ORAMP_SyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.InstanceStatus,Rule,Oracle Instance Status,Collect the status of the instance.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.InstanceStatus,Rule,Oracle Instance Status,Collect the status of the instance.,IntervalSeconds,string,300,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.InstanceStatus,Rule,Oracle Instance Status,Collect the status of the instance.,SyncTime,string,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.InstanceStatus,Rule,Oracle Instance Status,Collect the status of the instance.,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.IOLogicalReadsRate,Rule,IO Logical Reads Rate,Collect the number of logical reads per second and stores it in the datawarehouse.,CollectToDW,bool,TRUE,,,FALSE,FALSE,,
NiCE.Oracle.X,NiCE.Oracle.X.Install.License.U,Rule,"Install License (Oracle MP, UNIX)",Install the NiCE License on a UNIX Computer.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.IOLogicalReadsRate,Rule,IO Logical Reads Rate,Collect the number of logical reads per second and stores it in the datawarehouse.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.IOLogicalReadsRate,Rule,IO Logical Reads Rate,Collect the number of logical reads per second and stores it in the datawarehouse.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.IOLogicalReadsRate,Rule,IO Logical Reads Rate,Collect the number of logical reads per second and stores it in the datawarehouse.,IntervalSeconds,string,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.IOLogicalReadsRate,Rule,IO Logical Reads Rate,Collect the number of logical reads per second and stores it in the datawarehouse.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.IOLogicalReadsRate,Rule,IO Logical Reads Rate,Collect the number of logical reads per second and stores it in the datawarehouse.,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.IOPhysicalReadsRate,Rule,IO Physical Reads Rate,Collect the number of physical reads per second and stores it in the datawarehouse.,CollectToDW,bool,TRUE,,,FALSE,FALSE,,
NiCE.Oracle.X,NiCE.Oracle.X.Instance.Discovery,Discovery,Oracle Instance Discovery (UNIX/Linux),Discover the Oracle Instance on a UNIX/Linux Computer.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.IOPhysicalReadsRate,Rule,IO Physical Reads Rate,Collect the number of physical reads per second and stores it in the datawarehouse.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.IOPhysicalReadsRate,Rule,IO Physical Reads Rate,Collect the number of physical reads per second and stores it in the datawarehouse.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.IOPhysicalReadsRate,Rule,IO Physical Reads Rate,Collect the number of physical reads per second and stores it in the datawarehouse.,IntervalSeconds,string,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.IOPhysicalReadsRate,Rule,IO Physical Reads Rate,Collect the number of physical reads per second and stores it in the datawarehouse.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.IOPhysicalReadsRate,Rule,IO Physical Reads Rate,Collect the number of physical reads per second and stores it in the datawarehouse.,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastArchivelogBackup,Rule,Last Archivelog Backup Completed,Collect the time in hours since the last archivelog backup completed successfully or with warnings.,IntervalSeconds,string,3600,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastArchivelogBackup,Rule,Last Archivelog Backup Completed,Collect the time in hours since the last archivelog backup completed successfully or with warnings.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastArchivelogBackup,Rule,Last Archivelog Backup Completed,Collect the time in hours since the last archivelog backup completed successfully or with warnings.,SyncTime,string,00:19,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastArchivelogBackup,Rule,Last Archivelog Backup Completed,Collect the time in hours since the last archivelog backup completed successfully or with warnings.,ProviderName,string,ORAMP_AsyncProvider2,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastArchivelogBackup,Rule,Last Archivelog Backup Completed,Collect the time in hours since the last archivelog backup completed successfully or with warnings.,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastArchivelogBackup,Rule,Last Archivelog Backup Completed,Collect the time in hours since the last archivelog backup completed successfully or with warnings.,CollectToDW,bool,FALSE,,,,,TRUE,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastBackup,Rule,Last Database Backup Completed,Collect the time in hours since the last database backup completed successfully or with warnings.,CollectToDW,bool,FALSE,,,,,TRUE,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastBackup,Rule,Last Database Backup Completed,Collect the time in hours since the last database backup completed successfully or with warnings.,IntervalSeconds,string,3600,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastBackup,Rule,Last Database Backup Completed,Collect the time in hours since the last database backup completed successfully or with warnings.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastBackup,Rule,Last Database Backup Completed,Collect the time in hours since the last database backup completed successfully or with warnings.,SyncTime,string,00:19,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastBackup,Rule,Last Database Backup Completed,Collect the time in hours since the last database backup completed successfully or with warnings.,ProviderName,string,ORAMP_AsyncProvider2,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastBackup,Rule,Last Database Backup Completed,Collect the time in hours since the last database backup completed successfully or with warnings.,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastFullBackup,Rule,Last Full Backup Completed,Collect the time in hours since the last full backup for the database completed successfully or with warnings.,CollectToDW,bool,FALSE,,,,,TRUE,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastFullBackup,Rule,Last Full Backup Completed,Collect the time in hours since the last full backup for the database completed successfully or with warnings.,SyncTime,string,00:19,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastFullBackup,Rule,Last Full Backup Completed,Collect the time in hours since the last full backup for the database completed successfully or with warnings.,IntervalSeconds,string,3600,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastFullBackup,Rule,Last Full Backup Completed,Collect the time in hours since the last full backup for the database completed successfully or with warnings.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastFullBackup,Rule,Last Full Backup Completed,Collect the time in hours since the last full backup for the database completed successfully or with warnings.,ProviderName,string,ORAMP_AsyncProvider2,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastFullBackup,Rule,Last Full Backup Completed,Collect the time in hours since the last full backup for the database completed successfully or with warnings.,BackupType,string,DB FULL,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastFullBackup,Rule,Last Full Backup Completed,Collect the time in hours since the last full backup for the database completed successfully or with warnings.,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastIncrBackup,Rule,Last Incremental Backup Completed,Collect the time in hours since the last incremental backup for the database completed successfully or with warnings.,CollectToDW,bool,FALSE,,,,,TRUE,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastIncrBackup,Rule,Last Incremental Backup Completed,Collect the time in hours since the last incremental backup for the database completed successfully or with warnings.,SyncTime,string,00:19,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastIncrBackup,Rule,Last Incremental Backup Completed,Collect the time in hours since the last incremental backup for the database completed successfully or with warnings.,IntervalSeconds,string,3600,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastIncrBackup,Rule,Last Incremental Backup Completed,Collect the time in hours since the last incremental backup for the database completed successfully or with warnings.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastIncrBackup,Rule,Last Incremental Backup Completed,Collect the time in hours since the last incremental backup for the database completed successfully or with warnings.,ProviderName,string,ORAMP_AsyncProvider2,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastIncrBackup,Rule,Last Incremental Backup Completed,Collect the time in hours since the last incremental backup for the database completed successfully or with warnings.,BackupType,string,DB INCR,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastIncrBackup,Rule,Last Incremental Backup Completed,Collect the time in hours since the last incremental backup for the database completed successfully or with warnings.,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LibCacheHitPrct,Rule,Library Cache Gethit Ratio,Collect the library cache gethit ratio for an instance.,IntervalSeconds,string,300,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LibCacheHitPrct,Rule,Library Cache Gethit Ratio,Collect the library cache gethit ratio for an instance.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LibCacheHitPrct,Rule,Library Cache Gethit Ratio,Collect the library cache gethit ratio for an instance.,SyncTime,string,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LibCacheHitPrct,Rule,Library Cache Gethit Ratio,Collect the library cache gethit ratio for an instance.,ProviderName,string,ORAMP_SyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LibCacheHitPrct,Rule,Library Cache Gethit Ratio,Collect the library cache gethit ratio for an instance.,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LibCacheHitPrct,Rule,Library Cache Gethit Ratio,Collect the library cache gethit ratio for an instance.,CollectToDW,bool,FALSE,,,,,TRUE,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LibCachePinHitPrct,Rule,Library Cache Pinhit Ratio,Collect the library cache pinhit ratio for an instance.,IntervalSeconds,string,300,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LibCachePinHitPrct,Rule,Library Cache Pinhit Ratio,Collect the library cache pinhit ratio for an instance.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LibCachePinHitPrct,Rule,Library Cache Pinhit Ratio,Collect the library cache pinhit ratio for an instance.,SyncTime,string,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LibCachePinHitPrct,Rule,Library Cache Pinhit Ratio,Collect the library cache pinhit ratio for an instance.,ProviderName,string,ORAMP_SyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LibCachePinHitPrct,Rule,Library Cache Pinhit Ratio,Collect the library cache pinhit ratio for an instance.,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LibCachePinHitPrct,Rule,Library Cache Pinhit Ratio,Collect the library cache pinhit ratio for an instance.,CollectToDW,bool,FALSE,,,,,TRUE,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LongTableScansRate,Rule,Long Table Full Scans Rate,Collect the number of full table scans (long tables) per minute and stores it in the datawarehouse.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LongTableScansRate,Rule,Long Table Full Scans Rate,Collect the number of full table scans (long tables) per minute and stores it in the datawarehouse.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LongTableScansRate,Rule,Long Table Full Scans Rate,Collect the number of full table scans (long tables) per minute and stores it in the datawarehouse.,IntervalSeconds,string,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LongTableScansRate,Rule,Long Table Full Scans Rate,Collect the number of full table scans (long tables) per minute and stores it in the datawarehouse.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LongTableScansRate,Rule,Long Table Full Scans Rate,Collect the number of full table scans (long tables) per minute and stores it in the datawarehouse.,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LongTableScansRate,Rule,Long Table Full Scans Rate,Collect the number of full table scans (long tables) per minute and stores it in the datawarehouse.,CollectToDW,bool,FALSE,,,,,TRUE,
NiCE.Oracle.X,NiCE.Oracle.X.Listener.Discovery,Discovery,Oracle Listener Discovery (UNIX/Linux),Discover the Oracle Listeners on a UNIX/Linux Computer.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.MemorySortsPct,Rule,Memory Sorts Percentage,Collect the percentage of memory sorts to total sorts (memory and disk sorts) and stores the value in the datawarehouse.,CollectToDW,bool,FALSE,,,,,TRUE,
NiCE.Oracle.X,NiCE.Oracle.X.listener.log.Filesize.Monitor,UnitMonitor,Oracle listener.log Filesize,Monitor to check if the listener.log reached a specific filesize.,Enabled,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.MemorySortsPct,Rule,Memory Sorts Percentage,Collect the percentage of memory sorts to total sorts (memory and disk sorts) and stores the value in the datawarehouse.,ProviderName,string,ORAMP_SyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.MemorySortsPct,Rule,Memory Sorts Percentage,Collect the percentage of memory sorts to total sorts (memory and disk sorts) and stores the value in the datawarehouse.,Tracing,bool,FALSE,,,,,,
