ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Balanced,Essential,Full,Notes
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPServer.SMTPServerMessageBytesReceivedSec.Collection,Rule,SMTP Server\Message Bytes Received/Sec Performance Rule in Legacy SMTP Server,SMTP Server\Message Bytes Received/Sec Performance Rule in Legacy SMTP Server,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPServer.SMTPServerMessageBytesReceivedSec.Collection,Rule,SMTP Server\Message Bytes Received/Sec Performance Rule in Legacy SMTP Server,SMTP Server\Message Bytes Received/Sec Performance Rule in Legacy SMTP Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPServer.SMTPServerMessageBytesReceivedSec.Collection,Rule,SMTP Server\Message Bytes Received/Sec Performance Rule in Legacy SMTP Server,SMTP Server\Message Bytes Received/Sec Performance Rule in Legacy SMTP Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPServer.SMTPServerMessageBytesReceivedSec.Collection,Rule,SMTP Server\Message Bytes Received/Sec Performance Rule in Legacy SMTP Server,SMTP Server\Message Bytes Received/Sec Performance Rule in Legacy SMTP Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPServer.SMTPServerMessageBytesSentSec.Collection,Rule,SMTP Server\Message Bytes Sent/Sec Performance Rule in Legacy SMTP Server,SMTP Server\Message Bytes Sent/Sec Performance Rule in Legacy SMTP Server,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPServer.SMTPServerMessageBytesSentSec.Collection,Rule,SMTP Server\Message Bytes Sent/Sec Performance Rule in Legacy SMTP Server,SMTP Server\Message Bytes Sent/Sec Performance Rule in Legacy SMTP Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPServer.SMTPServerMessageBytesSentSec.Collection,Rule,SMTP Server\Message Bytes Sent/Sec Performance Rule in Legacy SMTP Server,SMTP Server\Message Bytes Sent/Sec Performance Rule in Legacy SMTP Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPServer.SMTPServerMessageBytesSentSec.Collection,Rule,SMTP Server\Message Bytes Sent/Sec Performance Rule in Legacy SMTP Server,SMTP Server\Message Bytes Sent/Sec Performance Rule in Legacy SMTP Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPServer.SMTPServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule in Legacy SMTP Server,SMTP Server\Messages Delivered/Sec Performance Rule in Legacy SMTP Server,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPServer.SMTPServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule in Legacy SMTP Server,SMTP Server\Messages Delivered/Sec Performance Rule in Legacy SMTP Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPServer.SMTPServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule in Legacy SMTP Server,SMTP Server\Messages Delivered/Sec Performance Rule in Legacy SMTP Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPServer.SMTPServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule in Legacy SMTP Server,SMTP Server\Messages Delivered/Sec Performance Rule in Legacy SMTP Server,Frequency,int,300,,,,
